ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400000153,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test153,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test153,12011981,99999902,{AcademicYear},77777777,70000002
9400000154,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test154,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test154,12011981,99999902,{AcademicYear},77777777,70000002
9400000155,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test155,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test155,12011981,99999902,{AcademicYear},77777777,70000002
9400000156,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test156,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test156,12011981,99999902,{AcademicYear},77777777,70000002
9400000157,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test157,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test157,12011981,99999902,{AcademicYear},77777777,70000002
9400000158,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test158,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test158,12011981,99999902,{AcademicYear},77777777,70000002
9400000159,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test159,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test159,12011981,99999902,{AcademicYear},77777777,70000002
9400000160,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test160,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test160,12011981,99999902,{AcademicYear},77777777,70000002
9400000161,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test161,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test161,12011981,99999902,{AcademicYear},77777777,70000002
9400000162,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test162,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test162,12011981,99999902,{AcademicYear},77777777,70000002
9400000163,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test163,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test163,12011981,99999902,{AcademicYear},77777777,70000002
9400000164,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test164,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test164,12011981,99999902,{AcademicYear},77777777,70000002
9400000165,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test165,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test165,12011981,99999902,{AcademicYear},77777777,70000002
9400000166,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test166,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test166,12011981,99999902,{AcademicYear},77777777,70000002
9400000167,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test167,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test167,12011981,99999902,{AcademicYear},77777777,70000002
9400000168,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test168,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test168,12011981,99999902,{AcademicYear},77777777,70000002
9400000169,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test169,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test169,12011981,99999902,{AcademicYear},77777777,70000002
9400000170,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test170,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test170,12011981,99999902,{AcademicYear},77777777,70000002
9400000171,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test171,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test171,12011981,99999902,{AcademicYear},77777777,70000002
9400000172,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test172,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test172,12011981,99999902,{AcademicYear},77777777,70000002
9400000173,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test173,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test173,12011981,99999902,{AcademicYear},77777777,70000002
9400000174,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test174,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test174,12011981,99999902,{AcademicYear},77777777,70000002
9400000175,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test175,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test175,12011981,99999902,{AcademicYear},77777777,70000002
9400000176,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test176,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test176,12011981,99999902,{AcademicYear},77777777,70000002
9400000177,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test177,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test177,12011981,99999902,{AcademicYear},77777777,70000002
9400000178,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test178,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test178,12011981,99999902,{AcademicYear},77777777,70000002
9400000179,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test179,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test179,12011981,99999902,{AcademicYear},77777777,70000002
9400000180,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test180,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test180,12011981,99999902,{AcademicYear},77777777,70000002
9400000181,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test181,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test181,12011981,99999902,{AcademicYear},77777777,70000002
9400000182,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test182,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test182,12011981,99999902,{AcademicYear},77777777,70000002
9400000183,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test183,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test183,12011981,99999902,{AcademicYear},77777777,70000002
9400000184,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test184,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test184,12011981,99999902,{AcademicYear},77777777,70000002
9400000185,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test185,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test185,12011981,99999902,{AcademicYear},77777777,70000002
9400000186,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test186,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test186,12011981,99999902,{AcademicYear},77777777,70000002
9400000187,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test187,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test187,12011981,99999902,{AcademicYear},77777777,70000002
9400000188,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test188,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test188,12011981,99999902,{AcademicYear},77777777,70000002
9400000189,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test189,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test189,12011981,99999902,{AcademicYear},77777777,70000002
9400000190,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test190,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test190,12011981,99999902,{AcademicYear},77777777,70000002
9400000191,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test191,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test191,12011981,99999902,{AcademicYear},77777777,70000002
9400000192,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test192,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test192,12011981,99999902,{AcademicYear},77777777,70000002
9400000193,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test193,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test193,12011981,99999902,{AcademicYear},77777777,70000002
9400000194,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test194,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test194,12011981,99999902,{AcademicYear},77777777,70000002
9400000195,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test195,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test195,12011981,99999902,{AcademicYear},77777777,70000002
9400000196,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test196,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test196,12011981,99999902,{AcademicYear},77777777,70000002
9400000197,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test197,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test197,12011981,99999902,{AcademicYear},77777777,70000002
9400000198,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test198,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test198,12011981,99999902,{AcademicYear},77777777,70000002
9400000199,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test199,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test199,12011981,99999902,{AcademicYear},77777777,70000002
9400000200,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test200,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test200,12011981,99999902,{AcademicYear},77777777,70000002
